funcion,tipo_cruza,dim,tam_pob,generaciones,repeticion,semilla,mejor_final,peor_final,promedio_final,tiempo_total_seg,diversidad
rosenbrock,un_punto,10,100,1000,17,59,6.795403419044708,70.33573284913066,25.819345188229576,1.2667606899995008,0.12603610845860105
rosenbrock,uniforme,10,100,1000,17,59,8.871999325010997,94.87166597300273,32.03043629032066,1.5152921290009544,0.12391331527308229
rosenbrock,blx,10,100,1000,17,59,7.656219648651477,81.61520150440438,29.06074312984398,1.5735901910011307,0.13684072164099978
rosenbrock,sbx,10,100,1000,17,59,0.05068658009237943,144.21259726568704,20.500114361781666,1.494008916999519,0.06795518796749131
sphere,un_punto,10,100,1000,18,60,9.393519060881161e-07,2.0749721582681375,0.3046864594417252,0.9095831399990857,0.16940186806447546
sphere,uniforme,10,100,1000,18,60,4.4339035344428605e-06,1.876149171890829,0.3975345303551855,1.0921839370003,0.1917127522513869
sphere,blx,10,100,1000,18,60,3.550267975292541e-10,1.6744500011798142,0.33559074745164785,1.125883608001459,0.17944967830838832
sphere,sbx,10,100,1000,18,60,2.8046448568385907e-07,1.7220323846927899,0.3315298138945812,1.1043582539987256,0.17465240432401424
rastrigin,un_punto,10,100,1000,18,60,0.00014941471113161242,36.30976500151745,8.437319254315593,1.2768818709992047,0.1740297062353383
rastrigin,uniforme,10,100,1000,18,60,0.0003284467921389478,51.85247784833269,11.284872907438457,1.4999327510013245,0.1917119175171689
rastrigin,blx,10,100,1000,18,60,7.250804401337518e-10,34.577511171758644,7.418255132111901,1.5618352020010207,0.17945204673888138
rastrigin,sbx,10,100,1000,18,60,0.0003065058067051041,48.57043597462281,9.472142456492207,1.522706386000209,0.18829217237891122
rosenbrock,un_punto,10,100,1000,18,60,6.909203659566549,110.9200702686347,23.32067544166453,1.2993811679989449,0.11774304197550205
rosenbrock,uniforme,10,100,1000,18,60,6.254822416364733,90.10332889350344,24.302056007089348,1.4803694599995652,0.10897987189364589
rosenbrock,blx,10,100,1000,18,60,6.898718217195487,97.52731754149812,31.42672187131547,1.521340840999983,0.13962985699900854
rosenbrock,sbx,10,100,1000,18,60,9.571339791475982,93.23429500600135,27.685230523117912,1.56398437200005,0.12044478449832527
sphere,un_punto,10,100,1000,19,61,4.973852721248607e-06,1.0870166491161368,0.2547777367546607,0.8807863550009642,0.15333419853487001
sphere,uniforme,10,100,1000,19,61,2.0567787274442073e-06,1.5670125924363052,0.3298266366217316,1.0840168559989252,0.17580834584945146
sphere,blx,10,100,1000,19,61,3.5279877474422473e-10,1.8057265682359913,0.38310562649635954,1.125098866999906,0.1905247035908783
sphere,sbx,10,100,1000,19,61,6.20099842878825e-08,1.749078380398578,0.31822654396799355,1.0947851910004829,0.17307476886117967
rastrigin,un_punto,10,100,1000,19,61,0.00012867428382890012,39.806289154150555,9.315705634980883,1.2904265519991895,0.15592143079853965
rastrigin,uniforme,10,100,1000,19,61,0.0007207634215120606,39.740185974553086,9.067802833308884,1.4875833400001284,0.17942102463906168
rastrigin,blx,10,100,1000,19,61,6.640163974225288e-10,47.125382927072,11.124374238229995,1.611461717999191,0.19263111337462221
rastrigin,sbx,10,100,1000,19,61,6.092090913512038e-05,43.81478202217375,9.059148971432597,1.5425193610008137,0.16557481852264103
rosenbrock,un_punto,10,100,1000,19,61,4.44910568306675,83.29779518676733,20.400432287897797,1.2603761099999247,0.09555844560296586
rosenbrock,uniforme,10,100,1000,19,61,9.313308337600548,71.288712861822,28.905459641406072,1.4754482730004383,0.11832714289545498
rosenbrock,blx,10,100,1000,19,61,7.315544886125046,91.42916479034713,31.692796856564538,1.5115915669994138,0.1481270282906806
rosenbrock,sbx,10,100,1000,19,61,6.327880598203246,62.38943493625273,20.547696251966126,1.5004393819999677,0.10635262180613556
sphere,un_punto,10,100,1000,20,62,1.0402326234371845e-06,1.7788197322052264,0.34503399479046976,0.8754716809999081,0.18109411318689972
sphere,uniforme,10,100,1000,20,62,1.1998408618679104e-06,1.6613794742791135,0.30776571352363546,1.0994406299996626,0.17286872201428913
sphere,blx,10,100,1000,20,62,2.6960546581142993e-10,1.4648102905443234,0.4127650793489666,1.132061946000249,0.19957352720201524
sphere,sbx,10,100,1000,20,62,1.0899511875789777e-06,1.529333721862609,0.30737160741113106,1.1097826499990333,0.172132183656984
rastrigin,un_punto,10,100,1000,20,62,0.000729361359219638,40.301501432414405,10.494602579057267,1.3183858649990725,0.1858793891093768
rastrigin,uniforme,10,100,1000,20,62,0.00043309174608907597,41.119354342041085,9.022607572888978,1.5105547660004959,0.17585453948284116
rastrigin,blx,10,100,1000,20,62,9.645333420849056e-10,57.348477075371505,11.642362856736424,1.5796696329998667,0.2037395823914813
rastrigin,sbx,10,100,1000,20,62,0.0002775810288824232,39.719086596923894,10.095219885744747,1.5268820119999873,0.17279852952818703
rosenbrock,un_punto,10,100,1000,20,62,6.677692233899393,79.17568676176279,23.932150349423193,1.2696725299992977,0.11803002460587322
rosenbrock,uniforme,10,100,1000,20,62,1.2180257126345557,143.83411345855706,21.123488820334615,1.4859885740006575,0.07640550619961964
rosenbrock,blx,10,100,1000,20,62,7.4255452067342125,104.71866447642086,33.512200619824746,1.5409700620002695,0.14828497652205272
rosenbrock,sbx,10,100,1000,20,62,5.871891745861122,85.55870734234544,20.116076446564996,1.4970272660011688,0.10254000079672021
sphere,un_punto,10,100,1000,21,63,1.4721617279773862e-07,1.8835996258042245,0.3337707829715963,0.895176330999675,0.17758669774918093
sphere,uniforme,10,100,1000,21,63,4.4451714340395835e-07,1.8072353703287225,0.32809628536811325,1.09531815399896,0.17782236809606347
sphere,blx,10,100,1000,21,63,7.336775123188715e-11,1.4653076913435206,0.3304204368438311,1.1488081009993039,0.17541161736830707
sphere,sbx,10,100,1000,21,63,2.1463244729588432e-07,1.4346100009033123,0.3023729476639275,1.1186878880016593,0.17092414347182422
rastrigin,un_punto,10,100,1000,21,63,0.00011795793399471677,58.576091263543574,12.054373496759736,1.2802475429998594,0.17758669648949263
rastrigin,uniforme,10,100,1000,21,63,0.00041885313714828953,39.370271556661464,10.66044375007486,1.5096565320000082,0.1826851580192457
rastrigin,blx,10,100,1000,21,63,5.196199026613613e-10,39.73443719510913,8.840391809776417,1.5715287430011813,0.17620437543541276
rastrigin,sbx,10,100,1000,21,63,0.0003571592250040112,47.304083613052015,9.65789956199027,1.5239346220005245,0.1939765804466506
rosenbrock,un_punto,10,100,1000,21,63,5.140439113564029,84.80939381417171,20.438511175780967,1.283560624000529,0.09530704499990154
rosenbrock,uniforme,10,100,1000,21,63,4.995760321613589,92.17023157748343,24.534803083471015,1.483333470998332,0.10802679738593939
rosenbrock,blx,10,100,1000,21,63,6.184034946795832,96.46905081693602,31.219266983309467,1.5452989210007217,0.13295044852893462
rosenbrock,sbx,10,100,1000,21,63,6.370027942737445,63.71606851495509,18.647016299589602,1.4900111070001003,0.10117388698374119
sphere,un_punto,10,100,1000,22,64,3.4137701252448414e-06,1.8125742625244339,0.2804839201301527,0.8891790939997009,0.1634041757137068
sphere,uniforme,10,100,1000,22,64,1.8791555565426555e-06,1.919303775261189,0.30890624688664314,1.1088677939987974,0.172864375568739
sphere,blx,10,100,1000,22,64,3.3046951991137605e-10,1.4532087854358988,0.2806122676618057,1.1270855849998043,0.16361515433498633
sphere,sbx,10,100,1000,22,64,1.9250795699611383e-07,1.7792367817816783,0.41033353558216545,1.1008954329990956,0.19592254718270602
rastrigin,un_punto,10,100,1000,22,64,0.00037947582528374824,41.26808980923422,8.871605316191927,1.2934760509997432,0.16575394756707146
rastrigin,uniforme,10,100,1000,22,64,0.0005145922292939531,44.59969596412072,8.251148001224346,1.4995578409998416,0.17632767103924435
rastrigin,blx,10,100,1000,22,64,7.1615460228713346e-09,34.987819929110316,9.273887212435014,1.5623602030009351,0.16773052235881153
rastrigin,sbx,10,100,1000,22,64,9.631847292723705e-05,39.103560996368564,7.744021745642157,1.528286038999795,0.15600926175193747
rosenbrock,un_punto,10,100,1000,22,64,5.439650761153419,81.6908133231408,22.544056511571025,1.2708309250010643,0.10521906277830921
rosenbrock,uniforme,10,100,1000,22,64,6.335798941147441,145.86893230374335,25.94183974498712,1.4979596529992705,0.11521281227140814
rosenbrock,blx,10,100,1000,22,64,7.162308304913329,99.78719221174681,28.50451542294695,1.5092786889999843,0.13016261444506594
rosenbrock,sbx,10,100,1000,22,64,0.06581134137933911,101.81729590867526,19.870965997657304,1.4854677650000667,0.06638215203712862
sphere,un_punto,10,100,1000,23,65,3.1361199550607712e-06,1.6482979357320957,0.3100676980500582,0.8804833120011608,0.17262358031828656
sphere,uniforme,10,100,1000,23,65,6.371600065672247e-07,1.7592829151568055,0.36732840009617584,1.0988545879990852,0.18765592418681315
sphere,blx,10,100,1000,23,65,2.7708977363726446e-10,1.5030171561279713,0.27720181610381056,1.1283817769999587,0.16015910902630748
sphere,sbx,10,100,1000,23,65,4.257541010791066e-07,1.5267276236201495,0.3095354016269243,1.1579595300008805,0.17346585415476062
rastrigin,un_punto,10,100,1000,23,65,0.0005016085409863535,54.5475119200655,7.739095477230636,1.2831019740006013,0.1726229258311485
rastrigin,uniforme,10,100,1000,23,65,0.00030287012481267084,46.533421448580015,10.909461264337585,1.5021257799999148,0.19041277176836643
rastrigin,blx,10,100,1000,23,65,2.3443647023668746e-10,38.726201184202765,8.943142889716842,1.5284060979993228,0.1613299000059396
rastrigin,sbx,10,100,1000,23,65,7.607960614564035e-05,34.86865262394983,7.488619178548487,1.5043728680011554,0.1453572591191416
rosenbrock,un_punto,10,100,1000,23,65,6.617145616778459,81.0865445104087,26.130498788315826,1.2717334200006007,0.12034548089239658
rosenbrock,uniforme,10,100,1000,23,65,5.193025606587213,80.76344148820134,21.667238660564976,1.4747716470010346,0.1032503448740669
rosenbrock,blx,10,100,1000,23,65,6.738411884660183,123.05398166564999,25.51802778564461,1.5132439519984473,0.11816234316219391
rosenbrock,sbx,10,100,1000,23,65,6.26601577178322,73.63690900598698,19.992199630179485,1.517820330000177,0.1085075474764751
sphere,un_punto,10,100,1000,24,66,4.00923835904827e-06,1.5286969937314854,0.36007278327668096,0.8909293270007765,0.1857990994374119
sphere,uniforme,10,100,1000,24,66,1.6863120323218082e-06,1.1908422929584535,0.269782165992524,1.1114271429996734,0.1594767615566257
sphere,blx,10,100,1000,24,66,2.0300155872449405e-10,1.1161939449861766,0.2973005519450036,1.129515516999163,0.16773122829857195
sphere,sbx,10,100,1000,24,66,1.6397858033137575e-07,1.6931178823729962,0.34849347782863904,1.1312519219991373,0.18356605472049242
rastrigin,un_punto,10,100,1000,24,66,0.0006482562846485962,49.70414733052657,9.545613152444147,1.2859642269995675,0.1881659882659574
rastrigin,uniforme,10,100,1000,24,66,0.00020835345623027024,34.250136525648216,7.988345104583946,1.49712071400063,0.16048603482376372
rastrigin,blx,10,100,1000,24,66,3.283133764853119e-10,41.642374912205106,9.315364879994009,1.5271446170008858,0.16771798797343623
rastrigin,sbx,10,100,1000,24,66,0.00020225014615959935,54.508486518176504,10.63569236005008,1.5078905849986768,0.1799254614185445
rosenbrock,un_punto,10,100,1000,24,66,3.0363325032524804,124.107204560858,21.794836175476732,1.268611494999277,0.08754751033108457
rosenbrock,uniforme,10,100,1000,24,66,4.361841581134336,82.88238255700591,19.49839488261418,1.4882508169994253,0.09459382414480268
rosenbrock,blx,10,100,1000,24,66,6.94997029161768,67.92532202387042,24.939860634778928,1.5101640020002378,0.12171654711372097
rosenbrock,sbx,10,100,1000,24,66,0.5784366157212921,111.50259917895202,16.19316143728573,1.5358114139999088,0.06479515302334476
sphere,un_punto,10,100,1000,25,67,2.0175826123187893e-06,1.7411984079795255,0.33071375577877143,0.9180764499997167,0.1729696448457528
sphere,uniforme,10,100,1000,25,67,1.8663319549183136e-06,1.7327061785304358,0.3478888293547677,1.1021160559994314,0.18235297504480377
sphere,blx,10,100,1000,25,67,8.914207468950416e-10,1.3187498278151466,0.2321323587405006,1.1204488759995002,0.14941852360892555
sphere,sbx,10,100,1000,25,67,2.246769934755439e-09,1.5218038438403017,0.3603874183372436,1.0996829110008548,0.18596235819041568
rastrigin,un_punto,10,100,1000,25,67,0.0004496728730742916,40.58887847015069,9.059217560761942,1.2920467409985577,0.17486150092920102
rastrigin,uniforme,10,100,1000,25,67,0.0004467826665290886,44.050773308595595,8.5168864334333,1.5016279490009765,0.18571411149640948
rastrigin,blx,10,100,1000,25,67,5.3408939493237995e-09,39.91329678399994,7.61701185226045,1.578139261000615,0.15191192909871262
rastrigin,sbx,10,100,1000,25,67,4.106321355834552e-06,40.284808882037396,8.378708722431998,1.5118661840006098,0.17513917291262193
rosenbrock,un_punto,10,100,1000,25,67,5.998442268018836,85.6869903199318,22.212402772337473,1.2723987310000666,0.1045469101244122
rosenbrock,uniforme,10,100,1000,25,67,9.499457003753133,59.985186525284675,26.48248456023387,1.4793501189997187,0.11664097076862157
rosenbrock,blx,10,100,1000,25,67,6.411023108651447,81.92150955301683,27.188973363663298,1.5318610970007285,0.12171256405684545
rosenbrock,sbx,10,100,1000,25,67,6.321517739135929,94.9527493264729,19.868112870000324,1.4928883770007815,0.10832021489713906
sphere,un_punto,10,100,1000,26,68,6.803485415652525e-07,1.6487743176007463,0.38315651694449476,0.8704189119998773,0.19101656457876764
sphere,uniforme,10,100,1000,26,68,7.388203847869752e-07,1.6868934592826461,0.34362477889682624,1.1125875640009326,0.18095658087455915
sphere,blx,10,100,1000,26,68,2.8654050043224254e-10,1.858404212541653,0.3184436045768276,1.1259121040002356,0.17459418821406808
sphere,sbx,10,100,1000,26,68,1.8272936951504935e-07,2.0599942129453446,0.364126413158584,1.1135717020006268,0.18876812962424988
rastrigin,un_punto,10,100,1000,26,68,0.000263628161349061,41.57317527760411,7.822522171753628,1.2853166540007805,0.19296910011871304
rastrigin,uniforme,10,100,1000,26,68,0.00037969737837784123,63.044043309860704,11.244776371374975,1.5136315729996568,0.1813179264508262
rastrigin,blx,10,100,1000,26,68,4.424407507030992e-10,39.75125348297863,8.597183420022782,1.5425560980002047,0.17625188354261717
rastrigin,sbx,10,100,1000,26,68,4.482176939291094e-05,40.47018776072434,10.329776960077337,1.5707822049989772,0.17678003144084564
rosenbrock,un_punto,10,100,1000,26,68,6.408376104170775,116.44056670644274,26.664389059426036,1.2781499169996096,0.11640189591798336
rosenbrock,uniforme,10,100,1000,26,68,6.124397060512357,77.93593937697601,20.35140930067058,1.4800784290000593,0.10494355951659673
rosenbrock,blx,10,100,1000,26,68,7.227529205438937,86.11084167911332,29.826293438780812,1.5100270429993543,0.13914328405266557
rosenbrock,sbx,10,100,1000,26,68,6.202299505680953,82.85322285748457,20.24005245304757,1.48921260699899,0.0993763026339546
sphere,un_punto,10,100,1000,27,69,2.260331340572779e-06,1.404817931300242,0.3172026827715855,0.8771151259988983,0.17480895384000258
sphere,uniforme,10,100,1000,27,69,1.055835935576924e-06,1.4692790867522074,0.31429994027882385,1.0908447219990194,0.1701782885204122
sphere,blx,10,100,1000,27,69,3.3140752483527115e-10,1.7816631455493857,0.3519758609788316,1.1335300880000432,0.184758182587953
sphere,sbx,10,100,1000,27,69,5.541005913516591e-07,1.5919446038380947,0.32214269123895717,1.0989465689999633,0.1758586920154766
rastrigin,un_punto,10,100,1000,27,69,0.0011045524519914807,43.14692490379191,9.798083548529506,1.2800689579999016,0.1759324942559551
rastrigin,uniforme,10,100,1000,27,69,0.00041886628719112196,38.686052507072645,8.903320368425693,1.4962703220007825,0.17200862652869459
rastrigin,blx,10,100,1000,27,69,2.5053736862901133e-09,42.78502858829526,9.587350973476564,1.536066894999749,0.1880691360886181
rastrigin,sbx,10,100,1000,27,69,0.00012081517461126623,40.02869509634562,12.336894589164212,1.5048221590004687,0.1918706557935894
rosenbrock,un_punto,10,100,1000,27,69,5.6650417122704395,78.41866398865481,23.32800649420956,1.290526986000259,0.1093707487533567
rosenbrock,uniforme,10,100,1000,27,69,8.933964790074668,95.11700706979228,27.77200229365264,1.4745135810007923,0.11187963972128508
rosenbrock,blx,10,100,1000,27,69,6.702104794858119,151.19112864745176,35.15456325422113,1.5081811960008054,0.14554230130775153
rosenbrock,sbx,10,100,1000,27,69,0.04633730233015691,140.9149058301335,22.68243534662008,1.4893548050004028,0.06655583262520784
sphere,un_punto,10,100,1000,28,70,2.5708338493128477e-06,1.5633994106305267,0.38439232131793966,0.8704891739998857,0.1930030353672563
sphere,uniforme,10,100,1000,28,70,1.9651814448005273e-06,2.279129917921318,0.3914856028233158,1.0831865790005395,0.19184484861576384
sphere,blx,10,100,1000,28,70,1.1212838039852673e-09,1.7596605659150375,0.30617451983317556,1.1158829040014098,0.16932040925589223
sphere,sbx,10,100,1000,28,70,1.7646977966480465e-07,1.692639547036528,0.38370417065807966,1.0947564159996546,0.19011453349958368
rastrigin,un_punto,10,100,1000,28,70,0.0002152204134091562,33.04575945973157,7.8150400054522855,1.282226716999503,0.19574362618690372
rastrigin,uniforme,10,100,1000,28,70,0.0005267114493250347,46.35459392303933,10.005647841260986,1.4982181369996397,0.19322608244535863
rastrigin,blx,10,100,1000,28,70,1.3029506362727261e-09,44.30286002229272,8.546740965957614,1.535142540000379,0.1712360017502873
rastrigin,sbx,10,100,1000,28,70,9.653223222017004e-05,53.43218564884596,11.670132240845799,1.5093604739995499,0.21131013505825208
rosenbrock,un_punto,10,100,1000,28,70,6.499206701504038,139.15554167650595,27.429068842897564,1.260050228000182,0.1265188267830448
rosenbrock,uniforme,10,100,1000,28,70,6.589377425206091,83.1870195162273,24.763669861981594,1.4857525790012005,0.11729711363323081
rosenbrock,blx,10,100,1000,28,70,7.136627595324198,94.7566288778747,25.46394536475541,1.588318899001024,0.12094771655234593
rosenbrock,sbx,10,100,1000,28,70,6.343632720790483,77.49687821368758,21.44777197746771,1.5567526820013882,0.10960418660193771
sphere,un_punto,10,100,1000,29,71,2.2323875006291028e-06,1.4515737660790873,0.3896202306998453,0.8711271769989253,0.19150874916599925
sphere,uniforme,10,100,1000,29,71,2.244459242006342e-06,1.676384649087076,0.37750520345209876,1.0990071230007743,0.18595829481654538
sphere,blx,10,100,1000,29,71,3.714253119415105e-10,2.134713496948983,0.31878043710477905,1.1360226000015246,0.1714466131124716
sphere,sbx,10,100,1000,29,71,5.2455967778082946e-08,1.5495772951195774,0.23333748148794076,1.114256501001364,0.14375273043448042
rastrigin,un_punto,10,100,1000,29,71,0.00016884210231182806,44.73757403656368,11.76754658703207,1.28413695800009,0.1912257629760012
rastrigin,uniforme,10,100,1000,29,71,0.0005088281683924833,54.18166599418967,11.936204398373606,1.5110026610000205,0.185473892014781
rastrigin,blx,10,100,1000,29,71,3.446558594077942e-10,36.41175779524547,9.75978549405314,1.5210919250002917,0.1767027420408301
rastrigin,sbx,10,100,1000,29,71,6.592806968797049e-06,44.07220151484513,8.706754383894031,1.4909065480005665,0.18818256545705353
rosenbrock,un_punto,10,100,1000,29,71,6.614965178048049,80.2723398815125,21.416190219142692,1.272087585999543,0.109277023980822
rosenbrock,uniforme,10,100,1000,29,71,6.8584848234777045,92.21257445641771,24.34055004032799,1.476923958000043,0.11604986971805431
rosenbrock,blx,10,100,1000,29,71,7.564731797631758,92.70429223973083,28.919097455282746,1.4985049070000969,0.1392594074024242
rosenbrock,sbx,10,100,1000,29,71,6.362979128063237,49.95854233318584,18.65547764758797,1.479753735000486,0.10647633514043839
